Title,Global,Hours_Viewed,Runtime,Views,Time_Period,averageRating,numVotes,genres,Is_Global,Popularity,Sufficient Votes,Genre: Romance,Genre: Comedy,Genre: Animation,Genre: Documentary,Genre: Sport,Genre: Horror,Genre: Fantasy,Genre: Sci-Fi,Genre: Drama,Genre: News,Genre: Action,Genre: Mystery,Genre: Family,Genre: Adventure,Genre: Biography,Genre: History,Genre: Music,Genre: Short,Genre: Game-Show,Genre: Talk-Show
Still Walking,No,200000,114.0,100000,2023 H2,6.2,8,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Familien Jul,No,100000,86.0,100000,2024 H2,4.9,229,"Comedy,Family,Fantasy",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Strong Island,Yes,200000,108.0,100000,2024 H1,6.4,4280,"Crime,Documentary",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
King of Boys,Yes,300000,182.0,100000,2023 H2,6.3,543,"Crime,Drama",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Katy Perry: Getting Intimate,No,100000,79.0,100000,2023 H2,5.5,118,"Biography,Documentary,Music",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Golden Age,No,100000,52.0,100000,2024 H1,6.5,15,"Animation,Fantasy,Sci-Fi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Deidra & Laney Rob a Train,Yes,100000,92.0,100000,2024 H1,6.0,2155,"Comedy,Crime,Drama",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Na Quebrada,No,100000,88.0,100000,2024 H2,6.2,225,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
That Thing Called Tadhana,Yes,100000,91.0,100000,2023 H2,7.3,1259,"Comedy,Drama,Romance",1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ghostbusters 2,No,100000,108.0,100000,2024 H1,6.9,64,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Powrót do tamtych dni,No,200000,109.0,100000,2023 H2,7.2,720,Drama,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wild Wild West,No,100000,106.0,100000,2023 H2,7.7,16,Reality-TV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Ivory Game,Yes,100000,112.0,100000,2023 H2,7.8,3601,Documentary,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ingrid Goes West,No,100000,98.0,100000,2025 H1,6.6,50788,"Comedy,Drama",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Gundala,No,100000,120.0,100000,2023 H2,6.1,6168,"Action,Adventure,Drama",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Late Life: The Chien-Ming Wang Story,Yes,100000,98.0,100000,2023 H2,7.1,545,"Documentary,Sport",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BÚÉK,No,100000,104.0,100000,2025 H1,7.0,2922,"Comedy,Drama",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wiñaypacha,No,200000,86.0,100000,2024 H1,7.7,1094,Drama,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Guardians,No,100000,86.0,100000,2023 H2,7.7,8598,"Drama,Horror,Thriller",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Robinù,No,100000,96.0,100000,2023 H2,6.5,164,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Lily,No,100000,80.0,100000,2025 H1,5.6,116,"Adventure,Drama,Romance",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Jindua,No,200000,135.0,100000,2023 H2,6.2,356,Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Tokoloshe,No,100000,88.0,100000,2024 H1,4.5,220,"Horror,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El sendero de la anaconda,No,100000,74.0,100000,2023 H2,6.7,357,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mister America,No,100000,88.0,100000,2024 H1,6.4,1808,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baba Parasi,No,100000,116.0,100000,2023 H2,4.6,3854,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitestar,No,100000,83.0,100000,2024 H1,5.5,260,"Drama,Family",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Vikrithi,No,100000,120.0,100000,2025 H1,7.4,2620,"Comedy,Drama",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Guna 369,No,200000,143.0,100000,2023 H2,6.2,535,"Action,Drama",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Toko Barang Mantan,No,100000,98.0,100000,2024 H1,5.9,224,"Comedy,Drama,Romance",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sometimes,Yes,100000,101.0,100000,2024 H2,8.3,1660,"Comedy,Drama,Romance",1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99 Nama Cinta,No,100000,106.0,100000,2023 H2,8.0,85,"Drama,Family,Romance",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Disclosure,Yes,100000,108.0,100000,2024 H2,7.4,9,"Drama,Short",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Jwanita,No,100000,96.0,100000,2024 H2,5.0,102,"Horror,Mystery,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Makmum,No,100000,91.0,100000,2024 H2,4.7,671,Horror,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julieta,No,200000,95.0,100000,2023 H2,7.6,43,"Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dreamkatcher,No,200000,85.0,100000,2023 H2,3.8,2748,"Horror,Thriller",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Missing Persons Unit,No,100000,86.0,100000,2024 H1,6.7,27,Crime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Trip to Greece,No,100000,103.0,100000,2024 H2,6.6,5021,"Comedy,Drama",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Forbidden Faces,No,100000,94.0,100000,2023 H2,4.4,36,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Foolish Love,No,100000,103.0,100000,2024 H1,5.7,39,"Comedy,Romance",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wedding Agreement,No,200000,95.0,100000,2025 H1,7.0,491,"Drama,Romance",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wretches,No,100000,102.0,100000,2023 H2,5.8,85,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jag kommer hem igen till jul,No,100000,113.0,100000,2023 H2,6.2,1210,"Drama,Musical",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Project Gio,No,100000,87.0,100000,2023 H2,1.8,1255,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Padavettu,No,200000,142.0,100000,2023 H2,6.8,3115,"Action,Drama,Thriller",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Chhota Bheem: Dholakpur to Kathmandu,No,100000,70.0,100000,2025 H1,7.7,249,Animation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We Summon the Darkness,No,100000,90.0,100000,2024 H1,5.2,12973,"Drama,Horror,Music",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Syif Malam Raya,No,100000,98.0,100000,2023 H2,3.4,80,"Comedy,Horror,Mystery",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ingoma,No,100000,88.0,100000,2024 H2,8.4,22,Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Beyond,No,100000,95.0,100000,2024 H1,9.5,9,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Butterfly,No,100000,80.0,100000,2024 H2,8.2,471,"Biography,Drama,History",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Birdeater,No,100000,115.0,100000,2024 H2,5.1,1061,"Drama,Horror,Thriller",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Remember Baghdad,No,100000,69.0,100000,2023 H2,7.2,120,"Documentary,History",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
El silencio es bienvenido,No,100000,95.0,100000,2023 H2,5.0,127,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Rooster,No,100000,101.0,100000,2024 H2,6.2,7,"Action,Drama,Short",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
To verdener,No,100000,109.0,100000,2023 H2,7.0,3575,Drama,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Personal History of David Copperfield,No,100000,120.0,100000,2023 H2,6.4,23585,"Comedy,Drama",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Better Watch Out,No,100000,85.0,100000,2023 H2,9.0,6,"Comedy,Horror,Short",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Warkop DKI Reborn 3,No,100000,96.0,100000,2023 H2,4.1,211,"Adventure,Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tannöd,No,100000,93.0,100000,2023 H2,5.5,1190,"Crime,Drama,Horror",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dorian Gray,No,100000,112.0,100000,2023 H2,6.2,70316,"Drama,Fantasy,Mystery",0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
The Joy of Sex,No,200000,89.0,100000,2024 H1,6.3,15,"Documentary,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Songbird,No,200000,85.0,100000,2023 H2,4.2,702,"Comedy,Drama,Music",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
A Romantic Comedy,Yes,200000,110.0,100000,2023 H2,6.7,20,Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
When Lambs Become Lions,No,100000,76.0,100000,2024 H1,6.9,226,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piercing,No,100000,81.0,100000,2023 H2,5.5,9031,"Horror,Mystery,Thriller",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bigger Than Africa,No,100000,87.0,100000,2023 H2,6.9,77,"Documentary,History",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Brij Mohan Amar Rahe,Yes,200000,100.0,100000,2023 H2,6.5,2990,"Comedy,Crime,Drama",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Amiko,No,200000,104.0,100000,2024 H1,5.6,77,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mercury 13,Yes,100000,79.0,100000,2023 H2,7.0,1349,Documentary,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clive Davis: The Soundtrack of Our Lives,No,300000,124.0,100000,2024 H1,7.5,1309,Documentary,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sconnessi,No,100000,87.0,100000,2023 H2,5.3,613,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Trial,No,100000,119.0,100000,2023 H2,8.1,10,"Drama,Mystery,Romance",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
The American Meme,Yes,100000,98.0,100000,2023 H2,6.1,14887,Documentary,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High Flying Bird,Yes,100000,91.0,100000,2023 H2,6.2,9575,"Drama,Sport",1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Reality Bites,No,200000,98.0,100000,2024 H2,8.5,6,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sacred,No,100000,83.0,100000,2023 H2,6.6,15,"Action,Drama,Romance",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Fathers and Guns,No,100000,107.0,100000,2024 H1,7.3,89,"Crime,Drama,Mystery",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Operation Valkyrie,No,100000,92.0,100000,2024 H1,6.2,14,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Partikelir,No,100000,97.0,100000,2024 H1,5.3,195,"Action,Comedy,Crime",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gosto Se Discute,No,100000,80.0,100000,2024 H1,5.0,264,"Comedy,Drama",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Teefa in Trouble,No,200000,155.0,100000,2023 H2,7.0,4292,"Action,Comedy,Crime",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Vengo anch'io,No,100000,87.0,100000,2024 H1,5.9,323,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guvva Gorinka,No,100000,118.0,100000,2023 H2,5.0,191,Romance,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Midwife,No,200000,114.0,100000,2024 H1,3.8,212,Horror,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Show Must Go On: The Queen + Adam Lambert Story,No,100000,85.0,100000,2023 H2,7.8,2360,Documentary,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yowis Ben 2,No,100000,109.0,100000,2025 H1,6.9,483,"Comedy,Drama,Music",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Se mi vuoi bene,No,200000,103.0,100000,2025 H1,6.0,485,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baby Done,No,200000,91.0,100000,2024 H1,6.0,1932,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love Lives Here,No,200000,94.0,100000,2024 H2,7.5,75,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Balto,No,100000,78.0,100000,2023 H2,7.1,94,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Life of Crime,No,100000,99.0,100000,2024 H2,8.0,41,"Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
My Best Friend's Girlfriend,No,100000,113.0,100000,2023 H2,7.5,58,"Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ella Fitzgerald: Just One of Those Things,No,100000,89.0,100000,2023 H2,7.0,589,"Biography,Documentary,Music",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Sangkar,No,100000,114.0,100000,2023 H2,6.6,233,"Action,Drama,Sport",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Don't Knock Twice,No,100000,93.0,100000,2023 H2,5.0,58,Horror,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Couple of Days,No,100000,103.0,100000,2023 H2,7.0,33,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mallesham,No,200000,131.0,100000,2023 H2,8.2,1256,Biography,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tughlaq Durbar,No,300000,145.0,100000,2023 H2,5.3,2039,"Comedy,Drama,Thriller",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Aika jonka sain,No,100000,104.0,100000,2023 H2,5.6,367,"Biography,Drama,Sport",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Mestari Cheng,No,100000,114.0,100000,2023 H2,6.9,3244,"Comedy,Drama,Romance",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Bee Gees: How Can You Mend a Broken Heart,No,200000,111.0,100000,2023 H2,8.1,6062,"Biography,Documentary,Music",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Happily,No,200000,96.0,100000,2023 H2,5.3,4737,"Comedy,Crime,Romance",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gift of Fire,No,100000,113.0,100000,2023 H2,6.3,68,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Penalty,No,100000,86.0,100000,2023 H2,7.8,12,"Drama,Family,History",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
I Know What You Did Last Raya,No,100000,91.0,100000,2024 H1,4.3,98,"Comedy,Horror,Mystery",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Haunters,No,100000,112.0,100000,2023 H2,5.5,46,"Comedy,Documentary,Horror",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O Último Virgem,No,200000,83.0,100000,2023 H2,4.3,233,"Comedy,Romance",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruined,No,100000,81.0,100000,2023 H2,5.9,20,"Drama,Short",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Tapestry,No,300000,130.0,100000,2023 H2,3.2,273,"Drama,Family",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Away from Her,No,100000,110.0,100000,2024 H1,7.5,23606,Drama,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tulip Fever,No,100000,105.0,100000,2024 H2,6.2,24118,"Drama,History,Romance",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Dark World,No,100000,108.0,100000,2023 H2,3.8,215,"Crime,Horror,Mystery",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fred Claus,No,100000,115.0,100000,2023 H2,5.7,49752,"Comedy,Family,Fantasy",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
El club de los buenos infieles,Yes,100000,85.0,100000,2023 H2,5.5,743,Comedy,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We Own the Night,No,200000,118.0,100000,2023 H2,6.8,95631,"Crime,Drama,Thriller",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Letters from Iwo Jima,No,200000,141.0,100000,2023 H2,7.8,175209,"Action,Adventure,Drama",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Bad Samaritan,No,100000,106.0,100000,2024 H1,6.4,27668,"Crime,Drama,Horror",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Il segreto di Liberato,No,200000,94.0,100000,2024 H2,7.3,240,"Animation,Music",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
My Suicide,No,100000,111.0,100000,2023 H2,7.0,2764,"Comedy,Drama",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Paradise Kiss,No,100000,115.0,100000,2025 H1,7.8,2436,"Animation,Comedy,Drama",0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Oddball,No,100000,95.0,100000,2024 H1,6.4,3391,"Adventure,Family",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Sommer vorm Balkon,No,100000,106.0,100000,2024 H2,6.9,3209,Drama,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Skazany na bluesa,No,100000,97.0,100000,2023 H2,6.9,2535,"Biography,Drama,Music",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Longkai,No,200000,85.0,100000,2023 H2,5.1,62,"Action,Crime,Drama",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sivaji,No,300000,181.0,100000,2023 H2,7.6,23369,"Action,Crime,Drama",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Mapado,No,100000,110.0,100000,2024 H1,6.0,240,"Adventure,Comedy,Drama",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Bon Cop, Bad Cop",Yes,200000,117.0,100000,2023 H2,6.7,13516,"Action,Comedy,Crime",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hot Summer Nights,No,100000,108.0,100000,2023 H2,6.4,26367,"Crime,Drama,Romance",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tegkang,Yes,100000,100.0,100000,2025 H1,7.1,52,Drama,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Französisch für Anfänger,No,100000,93.0,100000,2024 H2,6.1,1220,"Comedy,Romance",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No One Will Ever Know,No,200000,102.0,100000,2023 H2,5.8,6,Reality-TV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart Little 3: Call of the Wild,No,100000,75.0,100000,2023 H2,4.3,5746,"Animation,Comedy,Family",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bangistan,No,200000,134.0,100000,2023 H2,4.5,1490,"Comedy,Drama",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nicht alle waren Mörder,No,100000,95.0,100000,2024 H1,6.9,480,Biography,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
It's a Boy Girl Thing,No,100000,96.0,100000,2024 H1,6.2,44165,"Comedy,Fantasy,Romance",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbie and the Magic of Pegasus,No,100000,88.0,100000,2023 H2,6.6,6401,"Animation,Family,Romance",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DreadOut,No,200000,97.0,100000,2024 H1,6.3,153,"Adventure,Fantasy,Horror",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Time to Dance,No,200000,107.0,100000,2023 H2,6.9,37,"Documentary,Sport",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sono tornato,No,100000,96.0,100000,2023 H2,6.2,2055,"Comedy,Drama",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Whipped,Yes,100000,98.0,100000,2025 H1,6.6,11,Documentary,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bodyguard 2,No,100000,95.0,100000,2024 H2,5.4,1180,"Action,Comedy",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
We Need to Talk About Kevin,No,200000,112.0,100000,2023 H2,8.2,4766,"Drama,Fantasy,Horror",0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Riding in Cars with Boys,No,200000,131.0,100000,2025 H1,8.0,19,"Documentary,Short",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
American Pie Presents: Beta House,No,100000,87.0,100000,2024 H1,5.3,70174,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Perfect Getaway,No,100000,97.0,100000,2023 H2,6.5,79806,"Drama,Mystery,Thriller",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Venus and Serena,No,100000,99.0,100000,2025 H1,6.5,907,"Documentary,Sport",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alacrán enamorado,No,100000,96.0,100000,2023 H2,5.8,1283,"Drama,Romance,Sport",0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Get Lucky,No,100000,100.0,100000,2023 H2,5.2,26,"Comedy,Short",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A Tale of Two Sisters,No,100000,115.0,100000,2023 H2,8.7,62,"Drama,Mystery",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
After the Wedding,No,200000,119.0,100000,2024 H1,4.5,151,"Comedy,Drama",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Fabric,No,100000,96.0,100000,2024 H1,4.7,120,"Comedy,Horror",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weather for Two,No,100000,69.0,100000,2023 H2,3.9,31,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
